,text,state,date,star,hp_data
1628,"Not good. Very bad inefficient cooling. High current consumption. The remote control is a failure, frequent battery change.","Certified Buyer, Thiruvananthapuram",10 months ago,1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1629,PCB gone in 2 years.,"Certified Buyer, Kurukshetra","Aug, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1630,Not started after installation. Wastage of money. Too much sparking.,"Certified Buyer, Faridabad","Aug, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1631,Assembled AC gas leaking and pcb is not working.,"Certified Buyer, New Delhi","Jul, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1632,not working after 1 year worst experiance first time i have used always samsung products all,"Certified Buyer, Udhampur","Jun, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1633,Very worst,"Certified Buyer, Beohari","Jun, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1634,Very bad a.c samsang sarvice very bad don't like this,"Certified Buyer, Barwala","May, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1635,"This particular AC is useless, always cooling complaint. My 1st Samsung AC was running good.","Certified Buyer, Chennai","Apr, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1636,Don't buy this ac this is useless I use this from one year now the gas is leaking and not cooling and company denied to help me highly not recommended,"Certified Buyer, Bhiwani","Apr, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1637,"Please please please don't buy sansung air conditioner. They will create so many problems if you face any kind of technical issue with your ac .they never respond to your calls.
Under warranty period also they never bother any thing.just simply wasting your time.
Better go with blue star, carrier,o general,voltas","Certified Buyer, Secunderabad","Apr, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1638,I am writing this review after 1 year of usage. Ac is good but service is very bad and the ac gas is leaked two times in a year. For service or any request they are taking 6-7 days which is very long,"Certified Buyer, Ghaziabad","Apr, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1639,"A waste of money. Within a single year had faced with so many problems. First the outdoor unit got disconnected from the indoor. Although engineer solved it quickly. Now just in an year the gas is leaked. Also the indoor unit is too noisy. Apart from the looks and slightly lower price this AC will only give you headaches. So better spend little more and go for other brands like LG, Daikin etc. Avoid this at all cost.

Update: Update After 2 years of usage, this is one of the most useless prod...
READ MORE","Certified Buyer, Noida","Apr, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1640,Not proper working,"Certified Buyer, Akluj","Mar, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1641,Never buy a samsung product. There service is soo poor.. regretting that I choose samsung product this time,"Certified Buyer, Bargarh District","Feb, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1642,I am having cooling issue. Technician visited and fixed the issue and after 1 week the issue reoccured.Opened another ticket.. Its been 8 days. No one visited.Worst service. I will not recommend this product to anyone.,"Certified Buyer, Kunhimangalam","Feb, 2023",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1643,very bad,"Certified Buyer, Gandhinagar","Oct, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1644,"Very worst product, within two day it's not working properly. Don't buying this product..
After 10 will get cooling and outdoor unit working..
Huge Nice..","Certified Buyer, Salem","Oct, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1645,"To much noise of outside unite like a scooter running on the road ,and also inside unite take time to cool. In ac samsung is not that great .","Certified Buyer, Shirdi","Oct, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1646,Bad product,"Certified Buyer, Devbhoomi Dwarka District","Oct, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1647,Not working properly,"Certified Buyer, Vadodara","Oct, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1648,Very bad product 😡😡😡,"Certified Buyer, Jalalabad","Sep, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1649,Worst product,"Certified Buyer, Rohtak","Aug, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1650,Don't buy Samsung products worst decision i had ever made to buy this product the waste of money,"Certified Buyer, Cuttack","Aug, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1651,Very bad,"Certified Buyer, Hoshiarpur District","Aug, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1652,Very bad product…worst,"Certified Buyer, Aurangabad","Aug, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1653,"Very much disappointed with this AC and mostly with the SAMSUNG customer services.. It's been hardly 6months we had bought this AC and used rarely because it was not too hot and now as it is the time to use, the AC started creating problems. Showing indoor leakage problem. We contacted Customer services 3-4days but they are so irresponsible not taking any responsibility. I suggest you not to buy any Samsung product because if the Customer care don't help us then what is the use of buying th...
READ MORE","Certified Buyer, Dhemaji District","Aug, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1654,"after hardly used for few months, i shifted ac to my other home. uninstall and install was through authorized Samsung service center.

Now it makes noise very much..
I regret this decision every day to buy Samsung AC .

Instead prefer other Brand otherwise one's sleep time will be a nightmare.
Believe me.","Certified Buyer, Faridabad","Jul, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1655,Very worst product.within 2 month of purchase PCB got repaired and they are not ready to replace the product. New PCB also not replaced after 10 days.worst customer service. Do not buy this product,"Certified Buyer, Virudhunagar","Jul, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1656,"after 6 month use review
consume so much electricity
cooling average
bad smell","Certified Buyer, Merta City","Jul, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1657,Products size is so small and it's look like 1 ton.,"Certified Buyer, Tezpur","Jul, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1658,AC stopping working after two weeks. Technician told Board is damaged and it need to replace. Since its under warranty it can de done it free of cost . But quality is not good. Am using the LG ac for 5 years and it’s running fine .,"Certified Buyer, Orathanadu","Jul, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1659,Overall the product body is very Loose,"Certified Buyer, Varanasi District","Jul, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1660,Don't buy it from Flipkart,"Certified Buyer, Hyderabad","Jul, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1661,Not installed carefully,"Certified Buyer, Prayagraj","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1662,Good,"Certified Buyer, Ghaziabad","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1663,After 1 year the Ac is completely destroyed not cooling the sensor also not working,"Certified Buyer, Kolkata","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1664,Ata just 6 months tik tak cooling deyacha than no cooling ...but 1 yer hoya galo tii company kono help warranty niçcha na ... flipkart damage n poor products dai,"Certified Buyer, Beldanga","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1665,"Very bad no cooling after even long time run
Don't buy this one spend some more money and buy some good quality brand..","Certified Buyer, Faridabad","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1666,Very poor product,"Certified Buyer, New Delhi","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1667,"Cooling is not as per it's capacity that is 1.5 ton.

After 1 month of use only it needed some repair as it stopped working. Definitely not recommend this to anyone. In the same price one can go for Lloyd or any other brand. I went for the name Samsung. And already regretting my decision.","Certified Buyer, Begusarai","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1668,Cooling is very poor. Please don't buy this ac and particularly through Flipkart.,"Certified Buyer, Hyderabad","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1669,Worst product in Samsung.... Total money waste.... Don't purchase from flipkart and also samsung,"Certified Buyer, Kilapavoor","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1670,Worst experience on this product with Flipkart,"Certified Buyer, Bengaluru","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1671,"Very bad experience
Service is very very poor
Water leakage from indoor unit
Never ever buy this product
Money lose","Certified Buyer, Kachchh District","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1672,"Very poor product.
Create alot of noise.
Dnt buy.","Certified Buyer, New Delhi","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1673,Worst ac.. This is not ac at all.. After using for more than 2 hrs also.. It's not cooling,"Certified Buyer, Ballia District","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1674,Cooling capacity way too poor.,"Certified Buyer, Rudrapur","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1675,Very very worst ac don't buy please I request you,"Certified Buyer, Hyderabad","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1676,don’t buy this product,"Certified Buyer, Gaya","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1677,Stopped cooling after 20 days only. Very disappointing.,"Certified Buyer, Patna","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1678,My Air conditioner Samsung 1.5 Ton 3 star purchased on 30th March 2022 is not working. No cooling effects... Please do need full. Either repair or replace immediately.,"Certified Buyer, Teleni Para","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1679,Third class ac .Please don't buy.,"Certified Buyer, Ahmedabad","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1680,This AC is Hugh Sound & completely irritating. Waste of money,"Certified Buyer, New Delhi","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1681,Very bad quality,"Certified Buyer, Nawalgarh","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1682,"Samsung is making fool by this product.
This is just equivallent to 1 ton ac. Its indoor unit is very small just like 1 ton ac. I think samsung might be a great company but they are making fool his costomers. I have two split ac of 1.5 ton LG and Whirlpool. Among those Ac whirlpool is the best one. Flipkart should also take care of his costomers so that none can make them fool.The indoor unit 1.5 ton ac should be about 100cm and evaporator coils should be 80 cm long and its indoor unit is j...
READ MORE","Certified Buyer, Dhampur","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1683,No cooling at all..,"Certified Buyer, Jhansi","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1684,"Reviewing after 1 month of use.
Cooling is very bad. Even at 16°C the room is not chilled.","Certified Buyer, Muzaffarpur","Jun, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1685,"Worst experience and product also, no cooling at all, don't buy this product from flipcart, very very poor, no replacement response from flipcart and no help from samsung. Don't purchase any electronic products from flipcart.","Certified Buyer, Mumbai","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1686,With in 10 day it's noise is been heard and it's fan speen is so slow never purchase online,"Certified Buyer, Jhansi","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1687,Outdoor compressor unit gives more noise even after 2-3 time checked by Samsung engineers same query not solved.Over all worst products.Never by Samsung AC.Buy Lloyd AC far better then this Samsung AC.,"Certified Buyer, Kalavad","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1688,Good product but start leaking water within 4 month of use,"Certified Buyer, Howrah","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1689,Cooling not good and problem PC 004 error,"Certified Buyer, Mahrajganj Azamgarh District","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1690,Worst experience . The product is not cooling my room . better go for lg brand .,"Certified Buyer, Hyderabad","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1691,Bad quality no colling no service not recommended go for Daikin,"Certified Buyer, Bhanvad","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1692,fan speed is very low feels like i have purchase .50 ton of ac not 1.5ton dont buy anyone,"Certified Buyer, Amritsar","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1693,Worst experience,"Certified Buyer, Rajahmundry","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1694,"Cons: 1. No horizontal swing.
2. Takes too much time to cool the room 13x10ft
Edit: After using one month, fan stopped working properly. Now, cooling takes too much time, more than 20 minutes.
Wrong decision that I went for this product.","Certified Buyer, Kulti","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1695,Low cooling... Waste if money,"Certified Buyer, Hyderabad","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1696,Don't buy Third class AC and Third class service.the installation process was very bad and they can't provide services while warranty period,"Certified Buyer, Dhenkanal District","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1697,Got damaged in just over a year.,"Certified Buyer, Siliguri","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1698,"This is one of Pathetic AC I have ever bought. I already have used Carrier, Haier, Daikin. Installation people are unprofessional. Cooling is not satisfactory. My 6 year Haier cools better. Go for some other Brands.","Certified Buyer, Ahmedabad","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1699,Not cooling,"Certified Buyer, Bhatni Bazar","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1700,This is very bad services in Flipkart my airconditioner is missing part Cooper pipe is not in my AC and I will generate complaint but not resolve after 10 days my experience is very bad 😞,"Certified Buyer, Ghaziabad","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1701,split ac has good. delivery on time .but i am not happy to installation process they are not professional .they are using hatodi or chani to hole in wall not drilling . not share any information about products or check error to complete installation. Colling is not good,"Certified Buyer, New Delhi","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1702,"Cooling is very low of the product ,I doubt there is some issue with the product doesn't seem to be 1.5 ton","Certified Buyer, Sahibzada Ajit Singh Nagar","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1703,Worst product.. Not cooling at all..,"Certified Buyer, Kota","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1704,Size is very small and looking wise worse,"Certified Buyer, East Godavari","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1705,Very cheap product don't buy I hv bought it but it waste of money.simply dabba .,"Certified Buyer, Bareilly","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1706,Very bad experience with Flipkart and Samsung,"Certified Buyer, Berhampur","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1707,Ac is not powerful room cool in 20 min this is a small ac not satisfied,"Certified Buyer, Gandhinagar","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1708,First time bought samsung ac worst experience.... Cooling 0 percent.. I request everyone don't waste your money,"Certified Buyer, Ferozepur","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1709,Disappointed alot and my family is facing the trouble,"Certified Buyer, Hyderabad","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1710,Worst product no cooling poor company service totally waste of money flipkart reject returne don't buy this,"Certified Buyer, Tohana","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1711,After 1week ac not cooling,"Certified Buyer, Ranga Reddy","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1712,It's not giving proper cooling,"Certified Buyer, Cuttack District","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1713,"Samsung installation services very very poor. I am purchasing already lloyd AC installation was free.
but Samsung installation not free and charges is high. AC delivered after installation time is take it one week","Certified Buyer, Haliya","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1714,It's taking a 30 minutes for cooling.,"Certified Buyer, Hugli District","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1715,Abnormal sound while AC is functioning,"Certified Buyer, Bettiah","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1716,Not chilling as required 1.5 ton...,"Certified Buyer, Parbhani","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1717,Worst experience,"Certified Buyer, Hyderabad","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1718,Bad Ac.,"Certified Buyer, Satna","May, 2022",1,"SAMSUNG 1.5 Ton 3 Star Split Inverter AC - White, Pastel Blue  (AR18TY3QBPUNNA/AR18TY3QBPUXNA, Copper Condenser)"
1719,"Samsung and pige both are same, shameless. No service.","Certified Buyer, Mohali","Apr, 2023",1,"SAMSUNG Convertible 2 Ton 3 Star Split Inverter AC - White  (AR24BYMZAUR, AR24BYMZAURNNA, AR24BYMZAURXNA, Copper Condenser)"
1720,"Cooling not properly. Very low class working.not value for money ..
Lost of money product","Certified Buyer, Shrirampur","Apr, 2023",1,"SAMSUNG Convertible 2 Ton 3 Star Split Inverter AC - White  (AR24BYMZAUR, AR24BYMZAURNNA, AR24BYMZAURXNA, Copper Condenser)"
1721,My ac no option horizontal air flow( left right).. But company written this feature are available..,"Certified Buyer, Bolpur","Apr, 2023",1,"SAMSUNG Convertible 2 Ton 3 Star Split Inverter AC - White  (AR24BYMZAUR, AR24BYMZAURNNA, AR24BYMZAURXNA, Copper Condenser)"
1722,Ac is not colling as per expectation. I used 1.5 ton AC in my 12*10 feet room but not cooling.,"Certified Buyer, Orai","Jun, 2022",1,"SAMSUNG Convertible 2 Ton 3 Star Split Inverter AC - White  (AR24BYMZAUR, AR24BYMZAURNNA, AR24BYMZAURXNA, Copper Condenser)"
1723,"Writing review after 6 months of installation.
For the few months ac was working good and cooling also gud...but problem occurred white fog🌬️🌬️☄️☄️💧💧 like air came in this month only(March) felt very bad for this...but others are ok ok..made us disappointed very bad","Certified Buyer, Chennai","Mar, 2023",2,"SAMSUNG Convertible 2 Ton 3 Star Split Inverter AC - White  (AR24BYMZAUR, AR24BYMZAURNNA, AR24BYMZAURXNA, Copper Condenser)"
1724,"Avoid this product.
Cooling is not good, this is like cooler.","Certified Buyer, Gurugram","Jul, 2022",2,"SAMSUNG Convertible 2 Ton 3 Star Split Inverter AC - White  (AR24BYMZAUR, AR24BYMZAURNNA, AR24BYMZAURXNA, Copper Condenser)"
1725,Ok. Not bad for the price,"Certified Buyer, Hyderabad","Jun, 2022",3,"SAMSUNG Convertible 2 Ton 3 Star Split Inverter AC - White  (AR24BYMZAUR, AR24BYMZAURNNA, AR24BYMZAURXNA, Copper Condenser)"
